Date,Product_Category,Sales_Volume,Price,Promotion,Store_Location,Weekday,Supplier_Cost,Replenishment_Lead_Time,Stock_Level
2024-01-19,Beverages,1350,16.168539576262237,0,Urban,4,5.304607171676597,8,259
2024-01-20,Dairy,1047,8.066720690420432,1,Suburban,5,10.29711208200256,7,491
2024-01-21,Household,480,9.582239565401972,0,Suburban,6,6.241089779841273,8,304
2024-01-22,Household,559,8.550246419221015,1,Urban,0,11.465679975625298,9,69
2024-01-23,Beverages,1130,2.774751467530616,1,Urban,1,7.085663109682238,5,107
2024-01-24,Dairy,128,9.380371006764891,1,Suburban,2,6.4780560535591505,5,161
2024-01-25,Dairy,1006,4.716576187845785,1,Rural,3,14.053583774580364,4,362
2024-01-26,Dairy,1156,4.547742619687789,0,Suburban,4,4.1377469484151534,9,245
2024-01-27,Personal Care,1769,2.7866859842510605,0,Urban,5,2.246486429950199,5,424
2024-01-28,Snacks,978,7.77674850869353,1,Rural,6,8.975875142262144,2,402
2024-01-29,Personal Care,178,15.39215581099893,0,Urban,0,14.555166278120595,8,141
2024-01-30,Snacks,1046,6.252392121084525,0,Rural,1,5.978668599044206,7,101
2024-01-31,Dairy,558,6.934632935824758,1,Urban,2,1.399533072617332,8,342
2024-02-01,Dairy,669,13.21081849577605,0,Rural,3,5.419926375988728,3,57
2024-02-02,Personal Care,1661,4.7209754391514585,0,Rural,4,7.836008987633598,4,349
2024-02-03,Personal Care,1605,18.042200678047152,0,Urban,5,2.8478835961670987,5,147
2024-02-04,Snacks,1553,10.883619941779536,1,Rural,6,10.042482161819136,6,285
2024-02-05,Household,837,9.504455866084122,0,Suburban,0,14.96736614064791,1,438
2024-02-06,Snacks,1408,11.598583646654827,1,Urban,1,7.050222401730935,4,423
2024-02-07,Personal Care,615,4.154651954907713,0,Suburban,2,5.643564072588084,5,118
2024-02-08,Personal Care,1222,12.65598963414435,0,Urban,3,6.310210419099766,7,464
2024-02-09,Beverages,496,7.898913996046199,0,Rural,4,2.169619586730416,5,94
2024-02-10,Personal Care,1612,18.04654047832776,1,Rural,5,13.307467220680245,1,186
2024-02-11,Beverages,138,4.208229926876037,1,Rural,6,6.514972005059604,7,283
2024-02-12,Household,1394,10.63397097344338,0,Urban,0,6.115478965660199,8,81
2024-02-13,Snacks,986,12.364139958011341,1,Suburban,1,10.065508957491877,7,338
2024-02-14,Snacks,896,1.6342884339412431,0,Suburban,2,6.909484603501291,4,175
2024-02-15,Beverages,256,7.910169370366664,1,Urban,3,9.899385297713767,8,116
2024-02-16,Snacks,1198,14.920069459315823,1,Urban,4,1.3909712068964188,5,79
2024-02-17,Personal Care,983,16.587172641530493,0,Suburban,5,12.298988483972298,9,163
2024-02-18,Dairy,1923,6.950077901528365,0,Suburban,6,14.137307316751338,5,253
2024-02-19,Beverages,1253,16.173272175272274,0,Suburban,0,9.907098099311096,1,78
2024-02-20,Snacks,1810,19.387361664964388,0,Suburban,1,14.341205968452757,9,180
2024-02-21,Beverages,1073,17.28060478542679,1,Urban,2,2.6957685583644677,5,234
2024-02-22,Beverages,1207,3.2352357750271787,1,Urban,3,7.422534747465129,6,302
2024-02-23,Dairy,1145,15.054876309625271,1,Rural,4,9.226197642208986,4,335
2024-02-24,Personal Care,1582,7.07366981637035,0,Suburban,5,8.935181387607207,6,442
2024-02-25,Beverages,1662,19.779903798829455,0,Rural,6,6.321195796791127,8,459
2024-02-26,Snacks,1830,10.221820680037855,1,Urban,0,5.40222393581079,3,435
2024-02-27,Household,948,3.3262440688198796,0,Urban,1,2.3389483269810727,5,111
2024-02-28,Beverages,1505,14.778525412520425,1,Rural,2,6.180265533153034,2,52
2024-02-29,Beverages,847,7.137212769338063,1,Suburban,3,2.8585818190295345,2,479
2024-03-01,Dairy,1563,19.944484984551572,1,Suburban,4,11.148302309137167,7,117
2024-03-02,Personal Care,1727,19.615866699235916,1,Suburban,5,3.5280485646715545,6,74
2024-03-03,Household,1088,13.466546342391034,1,Suburban,6,1.3491969266257409,4,228
2024-03-04,Snacks,120,3.466702530082634,0,Rural,0,8.509308998349898,5,190
2024-03-05,Household,402,14.050358955825551,0,Rural,1,9.130831124431323,1,280
2024-03-06,Snacks,968,2.767579242740517,0,Urban,2,13.14273938856733,7,349
2024-03-07,Personal Care,183,1.557919022945454,1,Suburban,3,8.866233380056388,8,212
2024-03-08,Snacks,1897,16.636210478208234,1,Suburban,4,5.509472378989963,9,360
2024-03-09,Dairy,1782,4.985306005989946,1,Suburban,5,12.143672282131648,8,442
2024-03-10,Dairy,1576,8.20151539816285,1,Rural,6,8.334043951217605,5,179
2024-03-11,Dairy,1510,19.49569040954729,0,Suburban,0,1.6495641271522803,3,494
2024-03-12,Dairy,1630,7.399969535360962,0,Rural,1,8.704833124542077,9,295
2024-03-13,Household,1380,6.63330584438299,1,Suburban,2,13.666268908614105,6,346
2024-03-14,Personal Care,669,18.44595199283273,1,Suburban,3,6.246533069724198,5,221
2024-03-15,Snacks,1033,3.104220461060204,1,Urban,4,4.796724127547101,3,113
2024-03-16,Snacks,1650,15.432065792178005,0,Suburban,5,2.5803071267612907,6,80
2024-03-17,Dairy,1285,19.773245766402706,0,Suburban,6,2.695960068062681,3,96
2024-03-18,Dairy,1286,18.124624204718327,0,Urban,0,6.775186522956374,6,179
2024-03-19,Beverages,1955,13.381690455422092,1,Rural,1,9.137357450342178,4,401
2024-03-20,Personal Care,1108,6.967155104861908,1,Rural,2,1.6689233749592254,2,382
2024-03-21,Household,892,5.832117642388018,0,Suburban,3,14.123744540864903,8,159
2024-03-22,Snacks,891,16.56584699255776,1,Rural,4,11.44943745295534,4,118
2024-03-23,Beverages,1647,17.71661636508221,0,Suburban,5,9.006046815113109,9,107
2024-03-24,Beverages,1909,10.983263338368165,1,Urban,6,12.512360728615366,7,155
2024-03-25,Snacks,1394,5.642458874942857,0,Urban,0,1.6627079737756427,2,349
2024-03-26,Household,591,3.1459209598122975,1,Suburban,1,7.414163727130304,4,379
2024-03-27,Beverages,307,2.6564098888047925,0,Urban,2,9.63635033949412,5,305
2024-03-28,Beverages,1662,14.662471499723257,0,Urban,3,12.515467138715193,3,361
2024-03-29,Personal Care,1707,8.982255829106775,0,Suburban,4,11.860308620714381,9,220
2024-03-30,Household,1183,18.201837611279537,0,Suburban,5,4.517504120844294,5,432
2024-03-31,Beverages,529,15.05375471380851,0,Urban,6,14.142762458608463,2,211
2024-04-01,Household,1084,4.633947940377148,0,Rural,0,2.30301470074762,3,335
2024-04-02,Snacks,1780,12.661770957498282,1,Rural,1,13.189437470006705,9,120
2024-04-03,Dairy,1728,9.274603633565027,1,Suburban,2,14.578633619266968,7,304
2024-04-04,Beverages,1432,11.967744884603649,1,Suburban,3,3.068726086728071,2,423
2024-04-05,Personal Care,619,15.023313343431825,0,Rural,4,10.969957930954887,9,104
2024-04-06,Snacks,690,16.317721739072027,0,Urban,5,1.0841400222809776,4,372
2024-04-07,Household,1150,17.031009201727763,1,Rural,6,6.378630964517747,9,446
2024-04-08,Snacks,1809,5.8255226168684695,0,Rural,0,7.986107838366273,2,52
2024-04-09,Beverages,1685,1.5911963984297959,0,Rural,1,8.919355775689693,4,75
2024-04-10,Household,298,15.04659996813069,0,Rural,2,14.071090099604113,5,362
2024-04-11,Dairy,486,3.0205307988597174,0,Suburban,3,10.247634965765823,2,175
2024-04-12,Snacks,448,6.983472183646385,0,Suburban,4,7.478530292678936,1,457
2024-04-13,Beverages,1059,1.0725255483625957,1,Urban,5,12.240288025855396,7,102
2024-04-14,Personal Care,792,13.951720165630782,1,Urban,6,14.28272590383893,1,247
2024-04-15,Household,1659,4.175508217953204,1,Urban,0,0.8199591558932172,8,348
2024-04-16,Snacks,1951,13.450365784141505,1,Urban,1,14.74655844771256,3,237
2024-04-17,Snacks,477,19.84310972618894,1,Rural,2,1.7489160164233648,6,235
2024-04-18,Dairy,998,2.3807465605903095,0,Suburban,3,12.30860829939704,7,354
2024-04-19,Dairy,1015,2.4644822270777533,0,Suburban,4,4.564853911995481,1,347
2024-04-20,Personal Care,1681,7.467221760666823,0,Urban,5,2.4166050374311405,6,253
2024-04-21,Personal Care,626,17.4613437707755,0,Urban,6,6.877906775850606,7,499
2024-04-22,Beverages,1276,5.095067507035305,1,Rural,0,9.837370401990396,6,60
2024-04-23,Beverages,833,7.847178578676604,1,Rural,1,6.023801752840388,4,408
2024-04-24,Personal Care,305,2.3016027259126117,1,Urban,2,1.2911984200991349,1,403
2024-04-25,Personal Care,554,15.499950533918899,0,Suburban,3,9.19218652505139,9,195
2024-04-26,Household,1396,8.757820512429571,1,Suburban,4,13.584847503604783,4,134
2024-04-27,Dairy,1359,15.425725928156014,0,Suburban,5,6.05662280623515,7,149
2024-04-28,Beverages,1975,18.168549042589106,1,Urban,6,3.636825275646992,7,153
2024-04-29,Dairy,1863,5.422499794924486,1,Suburban,0,6.917371516025823,2,485
2024-04-30,Dairy,620,16.340524576459075,0,Rural,1,1.2012593102073226,1,95
2024-05-01,Personal Care,1801,2.1227839114868123,0,Rural,2,12.397069974963985,8,93
2024-05-02,Household,1116,18.0781003754247,1,Urban,3,12.481941758777708,8,327
2024-05-03,Snacks,1055,13.3646024036162,1,Rural,4,9.026006719729612,7,230
2024-05-04,Household,1954,17.61030775862868,0,Urban,5,5.619991889606648,8,236
2024-05-05,Household,825,1.003579591575056,1,Suburban,6,12.096858784463858,3,163
2024-05-06,Dairy,1113,4.212540336763858,1,Suburban,0,8.542961859431324,2,304
2024-05-07,Household,600,8.40542836110335,0,Suburban,1,12.476018473975236,7,430
2024-05-08,Beverages,216,8.210555164119654,1,Rural,2,9.6561524924538,8,429
2024-05-09,Dairy,485,5.307877275546702,0,Urban,3,11.87387936158556,1,79
2024-05-10,Beverages,1467,8.250626857476803,1,Suburban,4,9.179163401657519,9,313
2024-05-11,Snacks,683,3.4481255280048417,0,Urban,5,6.50504548912716,4,147
2024-05-12,Dairy,494,8.842461456054494,1,Suburban,6,14.390214968928994,4,362
2024-05-13,Snacks,1187,16.24473225402602,0,Rural,0,8.34615046074325,3,416
2024-05-14,Dairy,1840,10.102331198963673,1,Rural,1,9.273798018837807,6,378
2024-05-15,Personal Care,820,1.3420016899590848,0,Urban,2,3.697070771513864,1,164
2024-05-16,Household,171,9.0074367900057,1,Rural,3,9.571936446695508,6,325
2024-05-17,Personal Care,1912,1.516325305726039,1,Rural,4,8.788310917502686,2,330
2024-05-18,Snacks,373,19.358624803429166,1,Urban,5,3.1801567702318616,9,324
2024-05-19,Household,1443,3.42162522903451,1,Suburban,6,1.364012911620584,2,310
2024-05-20,Dairy,437,14.446078200281756,1,Rural,0,9.263210135864181,7,380
2024-05-21,Household,1489,19.48275013494963,1,Urban,1,11.573537905579649,1,256
2024-05-22,Beverages,1618,16.694741981664865,1,Rural,2,8.08931987836912,7,433
2024-05-23,Household,706,14.28699212739787,1,Rural,3,3.7882030671348628,5,377
2024-05-24,Beverages,265,16.94975728051457,1,Rural,4,10.164568662049007,8,260
2024-05-25,Household,1667,19.654175171951923,0,Rural,5,1.6615330358392326,4,264
2024-05-26,Beverages,110,12.805545447817062,0,Urban,6,6.906588719628342,7,460
2024-05-27,Snacks,1424,11.624511329757203,1,Urban,0,2.868817996777093,6,89
2024-05-28,Personal Care,828,12.936524098802346,0,Urban,1,3.174656240368309,5,75
2024-05-29,Dairy,900,11.120841848469544,1,Rural,2,3.433262262793953,4,76
2024-05-30,Household,201,13.066693012284658,1,Rural,3,6.1072523271376795,7,239
2024-05-31,Personal Care,1548,9.547001951478626,0,Rural,4,1.2416779814957657,5,132
2024-06-01,Dairy,1515,5.150420474782835,1,Urban,5,6.2680048934719235,5,433
2024-06-02,Dairy,878,3.284697303721837,1,Rural,6,7.919757983163162,1,483
2024-06-03,Beverages,313,2.2984777751129473,0,Suburban,0,7.507767132011716,2,219
2024-06-04,Snacks,1814,6.002999891310802,0,Rural,1,6.050369455844088,5,462
2024-06-05,Snacks,1211,1.8763477223789429,1,Suburban,2,12.667625817025911,3,216
2024-06-06,Personal Care,1676,11.776244818468326,0,Rural,3,2.6072370400973095,2,237
2024-06-07,Snacks,500,6.392740493446885,0,Urban,4,7.8326027848299224,4,218
2024-06-08,Household,687,16.666161353653614,1,Rural,5,1.3996005458700373,4,338
2024-06-09,Snacks,988,2.4105765867793423,0,Suburban,6,1.5317573437296912,4,278
2024-06-10,Personal Care,1169,5.300678392488233,0,Suburban,0,8.821054820317897,4,146
2024-06-11,Snacks,1795,14.874676794712773,1,Rural,1,8.707267160873403,3,416
2024-06-12,Household,1586,12.377357631286337,0,Suburban,2,13.231485936244626,7,65
2024-06-13,Beverages,691,2.2253341537341833,0,Suburban,3,8.589168297071062,9,328
2024-06-14,Personal Care,1433,17.66754968608181,1,Urban,4,14.416969795870328,5,184
2024-06-15,Beverages,1209,17.66797349369741,1,Rural,5,1.2060753017989816,4,75
2024-06-16,Beverages,191,7.277752073639703,1,Rural,6,1.9211114293207454,2,401
2024-06-17,Beverages,1783,7.467711023641729,0,Rural,0,1.1389549927705303,2,61
2024-06-18,Dairy,772,19.791538808653304,1,Suburban,1,3.1865143298363305,5,121
2024-06-19,Dairy,813,12.897347260269626,1,Rural,2,8.348416608654333,7,182
2024-06-20,Beverages,1035,11.095013890793123,0,Rural,3,9.860796630697706,9,155
2024-06-21,Personal Care,341,16.924891487486562,1,Urban,4,1.1609847902556976,7,269
2024-06-22,Household,1988,6.420516428789012,1,Urban,5,14.21657790276119,5,422
2024-06-23,Household,101,9.154469274530781,1,Urban,6,12.711397961430524,6,226
2024-06-24,Snacks,324,6.087756834278349,1,Suburban,0,4.80088099127785,3,331
2024-06-25,Personal Care,900,15.994056085185896,0,Rural,1,1.6192191882837854,5,182
2024-06-26,Dairy,1868,11.893637567069142,1,Urban,2,2.9633625616763304,8,71
2024-06-27,Beverages,688,13.51767633266134,1,Urban,3,2.3406939994471037,1,318
2024-06-28,Snacks,215,5.793837746948725,0,Urban,4,2.2876147998347296,1,461
2024-06-29,Household,1789,5.184280726168987,1,Rural,5,8.019144485653143,7,210
2024-06-30,Dairy,1017,10.279117950675836,0,Rural,6,4.064787916154304,5,156
2024-07-01,Dairy,1226,15.01374923276371,0,Rural,0,5.693025889672595,5,328
2024-07-02,Beverages,293,10.979555392883043,0,Suburban,1,14.847827334072676,1,402
2024-07-03,Household,1289,1.6202678733677036,1,Suburban,2,10.4225566094175,9,284
2024-07-04,Personal Care,970,17.502478620085487,0,Urban,3,14.26021967218152,1,67
2024-07-05,Dairy,189,2.2290509767874997,0,Rural,4,2.567070047980176,5,291
2024-07-06,Beverages,1809,19.160665190694292,0,Urban,5,6.041022385072255,9,166
2024-07-07,Personal Care,221,1.4776972072681818,1,Rural,6,8.543611147594136,4,335
2024-07-08,Household,242,14.194558666483466,1,Rural,0,1.6129918973867012,8,331
2024-07-09,Dairy,1093,2.5619342105238516,1,Rural,1,0.560717932605389,6,193
2024-07-10,Personal Care,205,18.302855009267653,1,Suburban,2,10.221297840055303,3,254
2024-07-11,Personal Care,986,9.824231488285314,1,Suburban,3,9.806382993620812,4,88
2024-07-12,Personal Care,527,3.6129517215232925,1,Rural,4,6.45643774499437,2,466
2024-07-13,Dairy,1428,7.4754982960070855,1,Urban,5,7.599839102464474,1,203
2024-07-14,Dairy,1995,4.131668831588479,0,Rural,6,6.523923508585299,8,225
2024-07-15,Snacks,416,4.24105631958471,0,Rural,0,0.8480731502508885,1,498
2024-07-16,Household,734,19.014058083257403,0,Urban,1,5.362888290153205,1,290
2024-07-17,Beverages,108,9.459676133410975,0,Rural,2,3.0676927032607026,4,471
2024-07-18,Personal Care,873,15.987243014201832,1,Urban,3,1.9271507419698468,6,435
2024-07-19,Snacks,1196,13.152505662375955,0,Suburban,4,14.372446291395573,9,418
2024-07-20,Beverages,1482,13.852100884429452,0,Suburban,5,9.190716013111402,1,183
2024-07-21,Snacks,322,3.502175330968732,0,Urban,6,11.065516121430738,7,95
2024-07-22,Dairy,1539,5.4495044894942275,0,Suburban,0,5.072774277358704,5,99
2024-07-23,Personal Care,652,15.948256367934302,1,Suburban,1,6.2006333776632205,8,215
2024-07-24,Beverages,1493,19.444557923020877,1,Urban,2,3.9353979115024904,7,155
2024-07-25,Beverages,815,5.990837209374383,1,Suburban,3,1.9060022289986587,4,265
2024-07-26,Beverages,1387,6.1598065302697576,0,Rural,4,3.095958742902965,4,195
2024-07-27,Beverages,1963,9.985045523407193,1,Rural,5,12.063953656799045,6,460
2024-07-28,Beverages,1813,19.69296594425332,0,Urban,6,10.32441417516475,6,474
2024-07-29,Snacks,1983,6.11021997070295,1,Suburban,0,8.430468701789415,9,121
2024-07-30,Personal Care,1441,8.732466283051014,1,Rural,1,7.388803156568137,5,379
2024-07-31,Dairy,1207,17.938120296846627,1,Rural,2,13.875297113013804,8,322
2024-08-01,Dairy,1441,1.0554996198058781,1,Suburban,3,1.5546567427906919,5,296
2024-08-02,Dairy,210,1.7555533347828214,1,Suburban,4,4.568711791949782,2,495
2024-08-03,Dairy,350,12.477361864353165,0,Rural,5,5.574098876775354,6,462
2024-08-04,Snacks,482,18.24022312954409,1,Rural,6,11.845174277085423,9,235
2024-08-05,Household,106,5.538276547636626,0,Urban,0,14.891461992348585,3,119
2024-08-06,Personal Care,558,9.92319371893347,0,Urban,1,3.9897224639787194,1,199
2024-08-07,Beverages,1207,9.558840731498547,0,Rural,2,13.177456344987668,1,295
2024-08-08,Household,307,9.986455575814693,0,Urban,3,12.544030026260973,3,311
2024-08-09,Dairy,999,12.827874218865158,0,Rural,4,3.757532265805616,5,75
2024-08-10,Household,1513,9.925131496822992,1,Rural,5,6.290322412888727,3,472
2024-08-11,Personal Care,1437,9.501894685126699,1,Urban,6,6.440256604741527,9,189
2024-08-12,Beverages,121,10.01147998819395,1,Urban,0,14.684199693635096,8,148
2024-08-13,Beverages,509,12.226481384149789,1,Suburban,1,3.122932569994026,3,447
2024-08-14,Personal Care,994,11.20314227867581,0,Suburban,2,12.08779058101934,9,327
2024-08-15,Personal Care,614,17.228583955359582,1,Suburban,3,5.345794355510094,6,100
2024-08-16,Dairy,1250,1.9404402163796657,1,Rural,4,11.097620013754325,7,200
2024-08-17,Beverages,908,16.833024357987238,0,Urban,5,6.590159562287111,4,481
2024-08-18,Household,1823,17.034567639622757,0,Rural,6,8.88621656518983,4,153
2024-08-19,Snacks,973,6.413252409088256,1,Urban,0,12.572870713228902,2,483
2024-08-20,Snacks,113,9.794187145301162,1,Rural,1,12.16040069226632,5,138
2024-08-21,Personal Care,1070,9.332231282211275,0,Suburban,2,13.063136161325652,8,190
2024-08-22,Dairy,1077,5.151686852728476,1,Suburban,3,1.3644512174975558,7,262
2024-08-23,Snacks,1113,8.539140094640013,1,Suburban,4,10.5347330190763,7,282
2024-08-24,Beverages,1135,1.8433676712462344,1,Rural,5,2.5298169624655618,6,443
2024-08-25,Personal Care,186,6.278619382852954,1,Urban,6,6.52936923626696,3,232
2024-08-26,Household,1647,16.516961333563643,0,Urban,0,8.454532018292984,5,300
2024-08-27,Personal Care,1008,6.406683733495053,0,Suburban,1,6.3397225288290455,1,58
2024-08-28,Household,1660,16.545926706216704,0,Suburban,2,8.03436929914361,7,128
2024-08-29,Personal Care,1424,11.100389827484186,1,Suburban,3,14.949631477579977,9,101
2024-08-30,Personal Care,1366,17.71739086986204,1,Suburban,4,2.4606510488363935,1,435
2024-08-31,Personal Care,221,11.920811531023888,1,Urban,5,10.29411265737817,2,458
2024-09-01,Household,1270,1.5636962382300565,1,Rural,6,6.2420140125914205,3,318
2024-09-02,Household,1690,13.832983943394694,1,Rural,0,2.4286420841562673,3,275
2024-09-03,Personal Care,849,1.8522177924478045,0,Rural,1,2.8016830689274883,8,100
2024-09-04,Snacks,1479,9.561343360679546,1,Rural,2,14.264460040561445,7,235
2024-09-05,Dairy,784,18.659107194989165,1,Suburban,3,13.25422170232055,6,83
2024-09-06,Dairy,1856,4.138874847419153,0,Suburban,4,13.652108426017817,4,340
2024-09-07,Dairy,1754,8.407574705889338,1,Suburban,5,14.877225249497105,9,279
2024-09-08,Household,408,14.86734586812109,0,Rural,6,3.52057315512351,1,180
2024-09-09,Household,794,17.762912565802104,0,Suburban,0,5.653870391778895,2,169
2024-09-10,Snacks,387,13.74791709010765,0,Suburban,1,10.203675933910567,4,492
2024-09-11,Dairy,406,5.905291829632215,0,Urban,2,7.5151368279793855,3,375
2024-09-12,Dairy,1935,13.817549205408108,0,Urban,3,6.566648233985836,1,296
2024-09-13,Personal Care,1717,6.6378251809777105,1,Suburban,4,5.688263115366099,5,481
2024-09-14,Household,1013,14.65015536655597,0,Urban,5,9.109819163180058,7,241
2024-09-15,Dairy,1846,19.12662942411577,0,Urban,6,8.84610471528119,2,452
2024-09-16,Snacks,761,14.706475571019478,1,Suburban,0,2.8411385939314813,5,372
2024-09-17,Snacks,648,17.394729555335836,1,Suburban,1,7.340227644017366,6,259
2024-09-18,Dairy,1475,1.039973020341785,0,Suburban,2,8.525340755042823,7,152
2024-09-19,Household,411,14.633870369900293,1,Suburban,3,8.769160611605162,1,378
2024-09-20,Snacks,972,16.762163580439754,1,Rural,4,3.5465542972291013,7,421
2024-09-21,Personal Care,1182,1.770616013348947,0,Rural,5,11.262935187658158,4,182
2024-09-22,Snacks,1766,17.560356818476382,0,Suburban,6,0.8653868749055097,8,372
2024-09-23,Beverages,1023,5.877190337890871,1,Urban,0,5.645061905375859,4,188
2024-09-24,Beverages,1837,13.64054993758305,0,Suburban,1,11.813083403766687,6,170
2024-09-25,Household,854,16.206742701444725,0,Suburban,2,8.676447355303335,9,143
2024-09-26,Dairy,134,13.590625748127755,1,Urban,3,4.2868552714074735,5,178
